scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score,resolved_at,n_train_at_t
A,1396,Primera B Nacional,0,1x2,draw,28.47,2.95,0.4355,0.5,false,-0.5,2,0,2026-05-23T18:00:00+00:00,99
A,1454,Botola Pro,0,1x2,away,106.25,7.5,0.275,0.5,false,-0.5,3,2,2026-05-23T18:00:00+00:00,99
A,832,Primera B Nacional,0,1x2,draw,26.29,2.9,0.4355,0.5,false,-0.5,2,0,2026-05-23T18:00:00+00:00,99
A,827,1. SNL,0,1x2,draw,43.71,3.3,0.4355,0.5,false,-0.5,2,1,2026-05-23T18:15:00+00:00,99
A,924,Segunda Division,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,0,1,2026-05-23T18:15:00+00:00,99
A,1391,1. SNL,0,1x2,draw,43.71,3.3,0.4355,0.5,false,-0.5,2,1,2026-05-23T18:15:00+00:00,99
A,1491,Segunda Division,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,0,1,2026-05-23T18:15:00+00:00,99
A,835,Primera B Nacional,0,over25,over,35,3.6,0.375,0.5,false,-0.5,1,0,2026-05-23T18:30:00+00:00,99
A,769,Major League Soccer,0,over25,over,34.17,1.61,0.8333,0.5,true,0.305,3,0,2026-05-23T18:30:00+00:00,99
A,1397,Primera B Nacional,0,over25,over,35,3.6,0.375,0.5,false,-0.5,1,0,2026-05-23T18:30:00+00:00,99
A,1146,Serie A,0,1x2,away,67.75,6.1,0.275,0.5,false,-0.5,2,1,2026-05-23T18:45:00+00:00,99
A,1165,Major League Soccer,0,over25,over,34.17,1.61,0.8333,0.5,true,0.305,3,0,2026-05-23T18:45:00+00:00,99
A,767,Pro League,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,0,2,2026-05-23T18:45:00+00:00,99
A,768,Pro League,0,1x2,draw,54.6,3.55,0.4355,0.5,false,-0.5,2,0,2026-05-23T18:45:00+00:00,99
A,770,Pro League,0,1x2,draw,45.89,3.35,0.4355,0.5,false,-0.5,0,2,2026-05-23T18:45:00+00:00,99
A,1319,Serie A,0,1x2,away,67.75,6.1,0.275,0.5,false,-0.5,2,1,2026-05-23T18:45:00+00:00,99
A,1330,Pro League,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,0,2,2026-05-23T18:45:00+00:00,99
A,1331,Pro League,0,1x2,draw,54.6,3.55,0.4355,0.5,false,-0.5,2,0,2026-05-23T18:45:00+00:00,99
A,1332,Pro League,0,1x2,draw,45.89,3.35,0.4355,0.5,false,-0.5,0,2,2026-05-23T18:45:00+00:00,99
A,1333,Major League Soccer,0,over25,over,34.17,1.61,0.8333,0.5,true,0.305,3,0,2026-05-23T18:45:00+00:00,99
A,811,Serie B,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,1,2026-05-23T19:00:00+00:00,99
A,837,Primera B Nacional,0,1x2,draw,17.58,2.7,0.4355,0.5,true,0.85,1,1,2026-05-23T19:00:00+00:00,99
A,840,Primera Division,0,1x2,draw,50.24,3.45,0.4355,0.5,true,1.225,2,2,2026-05-23T19:00:00+00:00,99
A,854,Liga Pro,0,1x2,draw,58.95,3.65,0.4355,0.5,true,1.325,2,2,2026-05-23T19:00:00+00:00,99
A,917,Premier League,0,1x2,draw,41.53,3.25,0.4355,0.5,true,1.125,1,1,2026-05-23T19:00:00+00:00,99
A,1166,Division 1,0,1x2,draw,50.24,3.45,0.4355,0.5,false,-0.5,1,2,2026-05-23T19:00:00+00:00,99
A,757,La Liga,0,over25,over,62.5,1.95,0.8333,0.5,false,-0.5,1,0,2026-05-23T19:00:00+00:00,99
A,758,La Liga,0,1x2,home,54.65,2.28,0.6783,0.5,true,0.64,2,1,2026-05-23T19:00:00+00:00,99
A,759,La Liga,0,1x2,away,106.25,7.5,0.275,0.5,false,-0.5,3,0,2026-05-23T19:00:00+00:00,99
A,760,La Liga,0,over25,under,37.5,2.2,0.625,0.5,true,0.6,1,1,2026-05-23T19:00:00+00:00,99
A,761,La Liga,0,1x2,draw,74.19,4,0.4355,0.5,false,-0.5,3,1,2026-05-23T19:00:00+00:00,99
A,762,La Liga,0,btts,nao,27.48,1.64,0.7773,0.5,true,0.32,1,0,2026-05-23T19:00:00+00:00,99
A,763,La Liga,0,1x2,away,67.75,6.1,0.275,0.5,false,-0.5,4,2,2026-05-23T19:00:00+00:00,99
A,764,La Liga,0,1x2,draw,52.42,3.5,0.4355,0.5,true,1.25,1,1,2026-05-23T19:00:00+00:00,99
A,765,La Liga,0,1x2,draw,43.71,3.3,0.4355,0.5,false,-0.5,1,2,2026-05-23T19:00:00+00:00,99
A,1320,La Liga,0,1x2,away,106.25,7.5,0.275,0.5,false,-0.5,3,0,2026-05-23T19:00:00+00:00,99
A,1321,La Liga,0,over25,under,37.5,2.2,0.625,0.5,true,0.6,1,1,2026-05-23T19:00:00+00:00,99
A,1322,La Liga,0,1x2,draw,52.42,3.5,0.4355,0.5,true,1.25,1,1,2026-05-23T19:00:00+00:00,99
A,1323,La Liga,0,btts,nao,26.85,1.64,0.7735,0.5,true,0.32,1,0,2026-05-23T19:00:00+00:00,99
A,1324,La Liga,0,over25,over,62.5,1.95,0.8333,0.5,false,-0.5,1,0,2026-05-23T19:00:00+00:00,99
A,1325,La Liga,0,1x2,draw,43.71,3.3,0.4355,0.5,false,-0.5,1,2,2026-05-23T19:00:00+00:00,99
A,1326,La Liga,0,1x2,draw,74.19,4,0.4355,0.5,false,-0.5,3,1,2026-05-23T19:00:00+00:00,99
A,1327,La Liga,0,1x2,home,55.07,2.28,0.6801,0.5,true,0.64,2,1,2026-05-23T19:00:00+00:00,99
A,1328,La Liga,0,1x2,away,67.75,6.1,0.275,0.5,false,-0.5,4,2,2026-05-23T19:00:00+00:00,99
A,1374,Serie B,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,1,2026-05-23T19:00:00+00:00,99
A,1377,Division 1,0,1x2,draw,50.24,3.45,0.4355,0.5,false,-0.5,1,2,2026-05-23T19:00:00+00:00,99
A,1399,Primera B Nacional,0,1x2,draw,17.58,2.7,0.4355,0.5,true,0.85,1,1,2026-05-23T19:00:00+00:00,99
A,1402,Primera Division,0,1x2,draw,50.24,3.45,0.4355,0.5,true,1.225,2,2,2026-05-23T19:00:00+00:00,99
A,1414,Liga Pro,0,1x2,draw,58.95,3.65,0.4355,0.5,true,1.325,2,2,2026-05-23T19:00:00+00:00,99
A,1484,Premier League,0,1x2,draw,41.53,3.25,0.4355,0.5,true,1.125,1,1,2026-05-23T19:00:00+00:00,99
A,836,Primera B Nacional,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,1,2026-05-23T19:30:00+00:00,99
A,1398,Primera B Nacional,0,over25,over,31.25,3.5,0.375,0.5,false,-0.5,1,0,2026-05-23T19:30:00+00:00,99
A,1400,Primera B Nacional,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,1,2026-05-23T19:30:00+00:00,99
A,802,Serie A,0,over25,over,15.29,1.96,0.5882,0.5,false,-0.5,1,1,2026-05-23T20:00:00+00:00,99
A,803,Serie A,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,0,2026-05-23T20:00:00+00:00,99
A,857,Primera Division,0,1x2,draw,50.24,3.45,0.4355,0.5,true,1.225,0,0,2026-05-23T20:00:00+00:00,99
A,867,NWSL,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,1,2,2026-05-23T20:00:00+00:00,99
A,915,Serie C,0,1x2,draw,25.42,2.88,0.4355,0.5,false,-0.5,0,2,2026-05-23T20:00:00+00:00,99
A,1365,Serie A,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,2,0,2026-05-23T20:00:00+00:00,99
A,1368,Serie A,0,over25,over,15.29,1.96,0.5882,0.5,false,-0.5,1,1,2026-05-23T20:00:00+00:00,99
A,1417,Primera Division,0,over25,under,7.5,1.72,0.625,0.5,true,0.36,0,0,2026-05-23T20:00:00+00:00,99
A,1424,NWSL,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,1,2,2026-05-23T20:00:00+00:00,99
A,1455,Botola Pro,0,1x2,draw,24.11,2.85,0.4355,0.5,true,0.925,1,1,2026-05-23T20:00:00+00:00,99
A,1481,Serie C,0,1x2,draw,25.42,2.88,0.4355,0.5,false,-0.5,0,2,2026-05-23T20:00:00+00:00,99
A,771,Major League Soccer,0,1x2,draw,61.13,3.7,0.4355,0.5,true,1.35,1,1,2026-05-23T20:30:00+00:00,99
A,925,Segunda Division,0,1x2,draw,39.35,3.2,0.4355,0.5,true,1.1,0,0,2026-05-23T20:30:00+00:00,99
A,1334,Major League Soccer,0,1x2,draw,61.13,3.7,0.4355,0.5,true,1.35,1,1,2026-05-23T20:30:00+00:00,99
A,1492,Segunda Division,0,1x2,draw,39.35,3.2,0.4355,0.5,true,1.1,0,0,2026-05-23T20:30:00+00:00,99
A,838,Primera B Nacional,0,over25,over,31.25,3.5,0.375,0.5,false,-0.5,1,0,2026-05-23T21:00:00+00:00,99
A,1167,Division 1,0,1x2,draw,41.53,3.25,0.4355,0.5,false,-0.5,2,1,2026-05-23T21:15:00+00:00,99
A,1378,Division 1,0,1x2,draw,41.53,3.25,0.4355,0.5,false,-0.5,2,1,2026-05-23T21:15:00+00:00,99
A,812,Serie B,0,1x2,away,92.5,7,0.275,0.5,false,-0.5,3,0,2026-05-23T21:30:00+00:00,99
A,821,Primera Division,0,1x2,draw,52.42,3.5,0.4355,0.5,false,-0.5,1,0,2026-05-23T21:30:00+00:00,99
A,855,Liga Pro,0,1x2,draw,54.6,3.55,0.4355,0.5,false,-0.5,1,2,2026-05-23T21:30:00+00:00,99
A,920,Primera B,0,1x2,home,14.53,1.94,0.5904,0.5,false,-0.5,1,1,2026-05-23T21:30:00+00:00,99
A,1375,Serie B,0,1x2,away,97.44,7,0.2821,0.5,false,-0.5,3,0,2026-05-23T21:30:00+00:00,99
A,1384,Primera Division,0,1x2,draw,52.42,3.5,0.4355,0.5,false,-0.5,1,0,2026-05-23T21:30:00+00:00,99
A,1415,Liga Pro,0,1x2,draw,54.6,3.55,0.4355,0.5,false,-0.5,1,2,2026-05-23T21:30:00+00:00,99
A,1487,Primera B,0,1x2,home,14.95,1.94,0.5925,0.5,false,-0.5,1,1,2026-05-23T21:30:00+00:00,99
A,804,Serie A,0,1x2,draw,37.18,3.15,0.4355,0.5,false,-0.5,1,0,2026-05-23T22:00:00+00:00,99
A,805,Serie A,0,over25,over,25.88,2.14,0.5882,0.5,true,0.57,3,2,2026-05-23T22:00:00+00:00,99
A,861,USL Championship,0,1x2,draw,37.18,3.15,0.4355,0.5,true,1.075,0,0,2026-05-23T22:00:00+00:00,99
A,869,Primera Division,0,1x2,draw,21.94,2.8,0.4355,0.5,false,-0.5,0,2,2026-05-23T22:00:00+00:00,99
A,870,Primera Division,0,over25,over,23.53,2.1,0.5882,0.5,true,0.55,2,1,2026-05-23T22:00:00+00:00,99
A,918,Premier League,0,1x2,away,88.24,4,0.4706,0.5,false,-0.5,1,1,2026-05-23T22:00:00+00:00,99
A,1366,Serie A,0,1x2,draw,37.18,3.15,0.4355,0.5,false,-0.5,1,0,2026-05-23T22:00:00+00:00,99
A,1367,Serie A,0,over25,over,16.76,2.14,0.5456,0.5,true,0.57,3,2,2026-05-23T22:00:00+00:00,99
A,1420,USL Championship,0,1x2,draw,37.18,3.15,0.4355,0.5,true,1.075,0,0,2026-05-23T22:00:00+00:00,99
A,1428,Primera Division,0,over25,over,23.53,2.1,0.5882,0.5,true,0.55,2,1,2026-05-23T22:00:00+00:00,99
A,1429,Primera Division,0,1x2,draw,21.94,2.8,0.4355,0.5,false,-0.5,0,2,2026-05-23T22:00:00+00:00,99
A,1485,Premier League,0,1x2,away,88.24,4,0.4706,0.5,false,-0.5,1,1,2026-05-23T22:00:00+00:00,99
A,858,Primera Division,0,1x2,draw,78.55,4.1,0.4355,0.5,false,-0.5,1,0,2026-05-23T22:15:00+00:00,99
A,1418,Primera Division,0,1x2,draw,78.55,4.1,0.4355,0.5,false,-0.5,1,0,2026-05-23T22:15:00+00:00,99
A,868,NWSL,0,1x2,draw,48.06,3.4,0.4355,0.5,false,-0.5,2,1,2026-05-23T22:30:00+00:00,99
A,914,Serie C,0,1x2,draw,21.94,2.8,0.4355,0.5,true,0.9,0,0,2026-05-23T22:30:00+00:00,99
A,916,Serie C,0,1x2,draw,39.35,3.2,0.4355,0.5,true,1.1,1,1,2026-05-23T22:30:00+00:00,99
A,1430,NWSL,0,1x2,draw,48.06,3.4,0.4355,0.5,false,-0.5,2,1,2026-05-23T22:30:00+00:00,99
A,1482,Serie C,0,1x2,draw,21.94,2.8,0.4355,0.5,true,0.9,0,0,2026-05-23T22:30:00+00:00,99
A,1483,Serie C,0,1x2,draw,39.35,3.2,0.4355,0.5,true,1.1,1,1,2026-05-23T22:30:00+00:00,99
A,810,Primera A,0,1x2,away,34.75,4.9,0.275,0.5,false,-0.5,3,1,2026-05-23T23:00:00+00:00,99
A,862,USL Championship,0,1x2,draw,35,3.1,0.4355,0.5,false,-0.5,3,1,2026-05-23T23:00:00+00:00,99
A,863,USL Championship,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,4,3,2026-05-23T23:00:00+00:00,99
A,1373,Primera A,0,1x2,away,34.75,4.9,0.275,0.5,false,-0.5,3,1,2026-05-23T23:00:00+00:00,99
A,1422,USL Championship,0,1x2,draw,35,3.1,0.4355,0.5,false,-0.5,3,1,2026-05-23T23:00:00+00:00,99
A,1423,USL Championship,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,4,3,2026-05-23T23:00:00+00:00,99
A,772,Major League Soccer,0,1x2,away,26.5,4.6,0.275,0.5,false,-0.5,6,2,2026-05-23T23:30:00+00:00,99
A,773,Major League Soccer,0,over25,over,50,1.8,0.8333,0.5,true,0.4,4,4,2026-05-23T23:30:00+00:00,99
A,774,Major League Soccer,0,1x2,home,10.06,1.84,0.5982,0.5,true,0.42,1,0,2026-05-23T23:30:00+00:00,99
A,813,Serie B,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,0,1,2026-05-23T23:30:00+00:00,99
A,864,USL Championship,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,3,0,2026-05-23T23:30:00+00:00,99
A,865,USL Championship,0,1x2,away,44.38,5.25,0.275,0.5,false,-0.5,4,1,2026-05-23T23:30:00+00:00,99
A,1335,Major League Soccer,0,over25,over,50,1.8,0.8333,0.5,true,0.4,4,4,2026-05-23T23:30:00+00:00,99
A,1336,Major League Soccer,0,1x2,home,11.47,1.84,0.6058,0.5,true,0.42,1,0,2026-05-23T23:30:00+00:00,99
A,1337,Major League Soccer,0,1x2,away,26.5,4.6,0.275,0.5,false,-0.5,6,2,2026-05-23T23:30:00+00:00,99
A,1376,Serie B,0,1x2,draw,39.35,3.2,0.4355,0.5,false,-0.5,0,1,2026-05-23T23:30:00+00:00,99
A,1425,USL Championship,0,1x2,draw,61.13,3.7,0.4355,0.5,false,-0.5,3,0,2026-05-23T23:30:00+00:00,99
A,1426,USL Championship,0,1x2,away,44.38,5.25,0.275,0.5,false,-0.5,4,1,2026-05-23T23:30:00+00:00,99
A,938,Serie A,0,btts,nao,59.2,2.55,0.6243,0.5,false,-0.5,3,3,2026-05-24T00:00:00+00:00,430
A,978,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T00:00:00+00:00,430
A,1003,Division 1,0,1x2,draw,14.09,3.45,0.3307,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
A,1004,Division 1,0,1x2,home,11.89,2.3,0.4865,0.5,false,-0.5,0,1,2026-05-24T00:00:00+00:00,430
A,1007,Division 1,0,1x2,home,50.81,3.1,0.4865,0.5,true,1.05,2,1,2026-05-24T00:00:00+00:00,430
A,1027,Primera Division,1,1x2,home,44.42,2.7,0.5349,2,false,-2,1,2,2026-05-24T00:00:00+00:00,430
A,1031,Liga Pro,0,1x2,draw,7.48,3.25,0.3307,0.5,true,1.125,1,1,2026-05-24T00:00:00+00:00,430
A,1095,Primera B,0,,,,,,0,skip,,5,0,2026-05-24T00:00:00+00:00,430
A,943,Serie A,0,1x2,home,12.76,1.48,0.7619,0.5,true,0.24,2,1,2026-05-24T00:00:00+00:00,430
A,945,Serie A,0,over25,under,56.92,2.1,0.7473,0.5,true,0.55,1,1,2026-05-24T00:00:00+00:00,430
A,1543,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T00:00:00+00:00,430
A,1592,Primera Division,1,1x2,home,89,2.7,0.7,2,false,-2,1,2,2026-05-24T00:00:00+00:00,430
A,1597,Liga Pro,0,,,,,,0,skip,,1,1,2026-05-24T00:00:00+00:00,430
A,1664,Primera B,0,,,,,,0,skip,,5,0,2026-05-24T00:00:00+00:00,430
A,936,Serie A,0,over25,under,64.4,2.2,0.7473,0.5,false,-0.5,1,4,2026-05-24T00:00:00+00:00,430
A,937,Serie A,0,1x2,draw,32.28,4,0.3307,0.5,true,1.5,2,2,2026-05-24T00:00:00+00:00,430
A,939,Serie A,0,over25,under,37.49,1.84,0.7473,0.5,true,0.42,1,0,2026-05-24T00:00:00+00:00,430
A,1005,Division 1,0,over25,over,10.56,2.23,0.4958,0.5,true,0.615,2,1,2026-05-24T00:00:00+00:00,430
A,1006,Division 1,0,over25,under,25.54,1.68,0.7473,0.5,true,0.34,2,0,2026-05-24T00:00:00+00:00,430
A,1008,Division 1,0,1x2,home,15.78,2.38,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
A,940,Serie A,0,1x2,away,6.58,6.75,0.1579,0.5,false,-0.5,1,0,2026-05-24T00:00:00+00:00,430
A,941,Serie A,0,1x2,draw,59.87,5.4,0.2961,0.5,false,-0.5,1,2,2026-05-24T00:00:00+00:00,430
A,942,Serie A,0,1x2,away,82.93,4.9,0.3733,0.5,false,-0.5,1,0,2026-05-24T00:00:00+00:00,430
A,944,Serie A,0,1x2,draw,58.74,4.8,0.3307,0.5,false,-0.5,0,2,2026-05-24T00:00:00+00:00,430
A,1050,USL Championship,0,1x2,home,21.62,2.5,0.4865,0.5,true,0.75,2,1,2026-05-24T00:30:00+00:00,430
A,951,Major League Soccer,0,,,,,,0,skip,,2,1,2026-05-24T00:30:00+00:00,430
A,952,Major League Soccer,0,1x2,home,36.22,2.8,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:30:00+00:00,430
A,954,Major League Soccer,0,over25,under,21.69,2.7,0.4507,0.5,false,-0.5,2,1,2026-05-24T00:30:00+00:00,430
A,1516,Major League Soccer,0,1x2,home,36.22,2.8,0.4865,0.5,false,-0.5,1,2,2026-05-24T00:30:00+00:00,430
A,1517,Major League Soccer,0,over25,under,21.69,2.7,0.4507,0.5,false,-0.5,2,1,2026-05-24T00:30:00+00:00,430
A,1518,Major League Soccer,0,1x2,home,27.4,1.82,0.7,0.5,true,0.41,2,1,2026-05-24T00:30:00+00:00,430
A,1616,USL Championship,0,1x2,home,21.62,2.5,0.4865,0.5,true,0.75,2,1,2026-05-24T00:30:00+00:00,430
A,1055,NWSL,0,1x2,home,50.81,3.1,0.4865,0.5,true,1.05,2,1,2026-05-24T00:45:00+00:00,430
A,1621,NWSL,0,1x2,home,50.81,3.1,0.4865,0.5,true,1.05,2,1,2026-05-24T00:45:00+00:00,430
A,1051,USL Championship,0,1x2,home,141.5,3.45,0.7,0.5,true,1.225,1,0,2026-05-24T01:00:00+00:00,430
A,1184,Liga de Expansión MX,0,over25,over,6.04,2.35,0.4512,0.5,true,0.675,3,1,2026-05-24T01:00:00+00:00,430
A,1617,USL Championship,0,1x2,home,84.53,3.45,0.5349,0.5,true,1.225,1,0,2026-05-24T01:00:00+00:00,430
A,1670,Liga de Expansión MX,0,over25,over,6.04,2.35,0.4512,0.5,true,0.675,3,1,2026-05-24T01:00:00+00:00,430
A,1045,Primera Division,1,1x2,away,34.21,8.5,0.1579,2,false,-2,3,0,2026-05-24T01:30:00+00:00,430
A,953,Major League Soccer,0,over25,under,35.56,3.05,0.4444,0.5,false,-0.5,1,3,2026-05-24T01:30:00+00:00,430
A,955,Major League Soccer,0,1x2,home,9.46,2.25,0.4865,0.5,false,-0.5,1,2,2026-05-24T01:30:00+00:00,430
A,956,Major League Soccer,0,1x2,home,65.41,3.4,0.4865,0.5,false,-0.5,2,4,2026-05-24T01:30:00+00:00,430
A,1519,Major League Soccer,0,1x2,home,65.41,3.4,0.4865,0.5,false,-0.5,2,4,2026-05-24T01:30:00+00:00,430
A,1520,Major League Soccer,0,1x2,home,24.05,2.55,0.4865,0.5,false,-0.5,1,3,2026-05-24T01:30:00+00:00,430
A,1521,Major League Soccer,0,1x2,home,9.46,2.25,0.4865,0.5,false,-0.5,1,2,2026-05-24T01:30:00+00:00,430
A,1611,Primera Division,1,1x2,away,34.21,8.5,0.1579,2,false,-2,3,0,2026-05-24T01:30:00+00:00,430
A,1052,USL Championship,0,btts,nao,18.91,2.08,0.5717,0.5,false,-0.5,3,2,2026-05-24T02:00:00+00:00,430
A,1053,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:00:00+00:00,430
A,1618,USL Championship,0,,,,,,0,skip,,2,0,2026-05-24T02:00:00+00:00,430
A,1619,USL Championship,0,btts,nao,19.87,2.08,0.5763,0.5,false,-0.5,3,2,2026-05-24T02:00:00+00:00,430
A,1054,USL Championship,0,1x2,home,65.41,3.4,0.4865,0.5,true,1.2,2,0,2026-05-24T02:30:00+00:00,430
A,957,Major League Soccer,0,over25,over,21.6,1.52,0.8,0.5,false,-0.5,1,1,2026-05-24T02:30:00+00:00,430
A,1522,Major League Soccer,0,over25,over,21.6,1.52,0.8,0.5,false,-0.5,1,1,2026-05-24T02:30:00+00:00,430
A,1622,USL Championship,0,1x2,home,65.41,3.4,0.4865,0.5,true,1.2,2,0,2026-05-24T02:30:00+00:00,430
A,975,J-League,0,over25,under,38.24,1.85,0.7473,0.5,false,-0.5,2,3,2026-05-24T03:55:00+00:00,430
A,1539,J-League,0,over25,under,38.24,1.85,0.7473,0.5,false,-0.5,2,3,2026-05-24T03:55:00+00:00,430
A,974,J-League,0,1x2,home,50.81,3.1,0.4865,0.5,false,-0.5,1,3,2026-05-24T05:00:00+00:00,430
A,976,J-League,0,1x2,home,26.49,2.6,0.4865,0.5,false,-0.5,0,6,2026-05-24T05:00:00+00:00,430
A,1540,J-League,0,1x2,home,50.81,3.1,0.4865,0.5,false,-0.5,1,3,2026-05-24T05:00:00+00:00,430
A,1541,J-League,0,1x2,home,26.49,2.6,0.4865,0.5,false,-0.5,0,6,2026-05-24T05:00:00+00:00,430
A,1068,K League 2,0,1x2,home,50.81,3.1,0.4865,0.5,false,-0.5,0,0,2026-05-24T07:30:00+00:00,430
A,1084,League One,0,1x2,away,26.93,3.4,0.3733,0.5,true,1.2,0,4,2026-05-24T07:30:00+00:00,430
A,1634,K League 2,0,1x2,home,50.81,3.1,0.4865,0.5,false,-0.5,0,0,2026-05-24T07:30:00+00:00,430
A,1652,League One,0,1x2,away,26.93,3.4,0.3733,0.5,true,1.2,0,4,2026-05-24T07:30:00+00:00,430
A,977,J-League,0,1x2,home,31.35,2.7,0.4865,0.5,false,-0.5,1,2,2026-05-24T08:00:00+00:00,430
A,1542,J-League,0,1x2,home,31.35,2.7,0.4865,0.5,false,-0.5,1,2,2026-05-24T08:00:00+00:00,430
A,960,Super League,0,1x2,home,16.76,2.4,0.4865,0.5,false,-0.5,0,1,2026-05-24T09:00:00+00:00,430
A,1525,Super League,0,1x2,home,16.76,2.4,0.4865,0.5,false,-0.5,0,1,2026-05-24T09:00:00+00:00,430
A,1828,Elitedivisionen Women,0,1x2,home,53.24,3.15,0.4865,0.5,false,-0.5,0,0,2026-05-24T10:00:00+00:00,430
A,969,Premier League,1,1x2,away,71,1.71,1,2,true,1.42,0,1,2026-05-24T10:00:00+00:00,430
A,971,Premier League,1,over25,under,23.3,1.65,0.7473,2,true,1.3,0,1,2026-05-24T10:00:00+00:00,430
A,972,Premier League,1,1x2,away,57.89,10,0.1579,2,false,-2,3,2,2026-05-24T10:00:00+00:00,430
A,973,Premier League,1,1x2,away,200,19,0.1579,2,false,-2,2,0,2026-05-24T10:00:00+00:00,430
A,1069,K League 2,0,1x2,away,161.33,7,0.3733,0.5,false,-0.5,3,0,2026-05-24T10:00:00+00:00,430
A,1070,K League 2,0,1x2,away,23.2,3.3,0.3733,0.5,false,-0.5,3,1,2026-05-24T10:00:00+00:00,430
A,1535,Premier League,1,1x2,away,200,19,0.1579,2,false,-2,2,0,2026-05-24T10:00:00+00:00,430
A,1536,Premier League,1,1x2,away,71,1.71,1,2,true,1.42,0,1,2026-05-24T10:00:00+00:00,430
A,1537,Premier League,1,over25,under,23.3,1.65,0.7473,2,true,1.3,0,1,2026-05-24T10:00:00+00:00,430
A,1538,Premier League,1,1x2,away,57.89,10,0.1579,2,false,-2,3,2,2026-05-24T10:00:00+00:00,430
A,1635,K League 2,0,1x2,away,161.33,7,0.3733,0.5,false,-0.5,3,0,2026-05-24T10:00:00+00:00,430
A,1637,K League 2,0,1x2,away,23.2,3.3,0.3733,0.5,false,-0.5,3,1,2026-05-24T10:00:00+00:00,430
A,1085,League One,0,1x2,home,55.68,3.2,0.4865,0.5,false,-0.5,0,3,2026-05-24T11:00:00+00:00,430
A,961,Super League,0,over25,under,20,2.7,0.4444,0.5,false,-0.5,2,3,2026-05-24T11:00:00+00:00,430
A,1526,Super League,0,over25,under,20,2.7,0.4444,0.5,false,-0.5,2,3,2026-05-24T11:00:00+00:00,430
A,1653,League One,0,1x2,home,55.68,3.2,0.4865,0.5,false,-0.5,0,3,2026-05-24T11:00:00+00:00,430
A,1086,League One,0,1x2,draw,30.63,3.95,0.3307,0.5,false,-0.5,3,4,2026-05-24T11:30:00+00:00,430
A,1087,League One,0,over25,under,20.67,1.81,0.6667,0.5,true,0.405,0,1,2026-05-24T11:30:00+00:00,430
A,1654,League One,0,1x2,draw,30.63,3.95,0.3307,0.5,false,-0.5,3,4,2026-05-24T11:30:00+00:00,430
A,1655,League One,0,over25,under,35.25,1.81,0.7473,0.5,true,0.405,0,1,2026-05-24T11:30:00+00:00,430
A,962,Super League,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,3,2026-05-24T11:35:00+00:00,430
A,963,Super League,0,btts,nao,60.04,2.55,0.6276,0.5,true,0.775,0,5,2026-05-24T11:35:00+00:00,430
A,1527,Super League,0,1x2,away,26.32,8,0.1579,0.5,false,-0.5,3,3,2026-05-24T11:35:00+00:00,430
A,1528,Super League,0,btts,nao,58,2.55,0.6196,0.5,true,0.775,0,5,2026-05-24T11:35:00+00:00,430
A,964,Super League,0,1x2,home,20.38,1.58,0.7619,0.5,false,-0.5,1,2,2026-05-24T12:00:00+00:00,430
A,967,Allsvenskan,0,over25,over,25.6,1.57,0.8,0.5,true,0.285,1,2,2026-05-24T12:00:00+00:00,430
A,968,Allsvenskan,0,1x2,home,25.71,1.65,0.7619,0.5,true,0.325,2,1,2026-05-24T12:00:00+00:00,430
A,983,Fortuna Liga,0,1x2,home,7.03,2.2,0.4865,0.5,true,0.6,2,1,2026-05-24T12:00:00+00:00,430
A,984,Fortuna Liga,0,btts,nao,9.82,2.2,0.4992,0.5,true,0.6,3,0,2026-05-24T12:00:00+00:00,430
A,985,Fortuna Liga,0,over25,over,32.8,1.66,0.8,0.5,true,0.33,2,1,2026-05-24T12:00:00+00:00,430
A,947,League One,0,1x2,home,27.95,2.63,0.4865,0.5,true,0.815,4,1,2026-05-24T12:00:00+00:00,430
