scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score
D15,1583,Primera B Nacional,1,over25,over,21.43,2.55,0.4762,2,false,-2,1,0
D15,1018,Primera B Nacional,1,1x2,home,24,3.1,0.4,2,true,4.2,1,0
D15,1017,Primera B Nacional,1,over25,over,27.5,2.55,0.5,2,false,-2,1,0
D15,1614,Primera Division,1,,,,,,,skip,,2,2
D15,1047,Primera Division,1,,,,,,,skip,,2,2
D15,1668,Segunda Division,0,,,,,,,skip,,3,0
D15,1662,Premier League,1,over25,under,23.2,1.68,0.7333,2,false,-2,2,1
D15,1598,Liga Pro,0,over25,over,16.67,2.45,0.4762,0.5,true,0.725,2,1
D15,1581,Primera B Nacional,1,,,,,,,skip,,2,0
D15,1575,Primera Division,1,1x2,home,21.81,2.85,0.4274,2,false,-2,1,1
D15,1551,Serie B,0,,,,,,,skip,,0,2
D15,1099,Segunda Division,0,,,,,,,skip,,3,0
D15,1093,Premier League,1,,,,,,,skip,,2,1
D15,1032,Liga Pro,0,over25,over,22.5,2.45,0.5,0.5,true,0.725,2,1
D15,1011,Primera Division,1,,,,,,,skip,,1,1
D15,1833,Brasileiro Women,0,1x2,home,103.02,4.75,0.4274,0.5,false,-0.5,1,2
D15,1580,Super Liga,0,1x2,home,105.16,4.8,0.4274,0.5,false,-0.5,1,1
D15,1579,Super Liga,0,,,,,,,skip,,2,2
D15,1578,Super Liga,0,1x2,away,71.05,13,0.1316,0.5,false,-0.5,1,0
D15,1577,Super Liga,0,,,,,,,skip,,2,1
D15,1016,Super Liga,0,1x2,away,112.73,13,0.1636,0.5,false,-0.5,1,0
D15,1015,Super Liga,0,1x2,away,22.73,7.5,0.1636,0.5,false,-0.5,2,2
D15,1014,Super Liga,0,,,,,,,skip,,2,1
D15,1013,Super Liga,0,1x2,home,105.71,4.8,0.4286,0.5,false,-0.5,1,1
D15,1638,Botola Pro,0,btts,sim,27.07,2.23,0.5698,0.5,false,-0.5,1,0
D15,1620,NWSL,0,,,,,,,skip,,3,1
D15,1582,Primera B Nacional,1,1x2,home,32.5,3.1,0.4274,2,true,4.2,1,0
D15,1056,NWSL,0,,,,,,,skip,,3,1
D15,1665,Primera B,0,1x2,home,39.62,1.65,0.8462,0.5,false,-0.5,1,1
D15,1593,Primera Division,1,1x2,away,21.6,3.2,0.38,2,false,-2,2,0
D15,1562,La Liga 2,1,1x2,home,70,5.1,0.3333,2,false,-2,0,2
D15,1561,La Liga 2,1,1x2,home,109.56,4.1,0.5111,2,true,6.2,3,1
D15,1560,La Liga 2,1,1x2,home,88.06,4.4,0.4274,2,false,-2,0,1
D15,1559,La Liga 2,1,over25,under,32.73,1.81,0.7333,2,false,-2,3,0
D15,1558,La Liga 2,1,btts,nao,38.06,1.78,0.7756,2,false,-2,1,1
D15,1557,La Liga 2,1,btts,nao,21.54,1.75,0.6945,2,true,1.5,0,2
D15,1556,La Liga 2,1,,,,,,,skip,,1,1
D15,1555,La Liga 2,1,1x2,home,21.45,1.67,0.7273,2,true,1.34,2,0
D15,1554,La Liga 2,1,1x2,away,108.7,6,0.3478,2,false,-2,3,1
D15,1515,Pro League,1,btts,nao,52.83,1.89,0.8086,2,false,-2,5,1
D15,1513,Pro League,1,over25,over,35,1.35,1,2,true,0.7,5,0
D15,1512,Pro League,1,,,,,,,skip,,3,0
D15,950,Pro League,1,,,,,,,skip,,3,0
D15,949,Pro League,1,btts,nao,50.65,1.89,0.7971,2,false,-2,5,1
D15,948,Pro League,1,over25,over,35,1.35,1,2,true,0.7,5,0
D15,1096,Primera B,0,1x2,home,24.86,1.65,0.7568,0.5,false,-0.5,1,1
D15,1028,Primera Division,1,1x2,away,26.67,3.2,0.3958,2,false,-2,2,0
D15,996,La Liga 2,1,btts,nao,36.92,1.78,0.7692,2,false,-2,1,1
D15,995,La Liga 2,1,,,,,,,skip,,1,1
D15,994,La Liga 2,1,,,,,,,skip,,3,1
D15,993,La Liga 2,1,btts,nao,28.18,2,0.6409,2,true,2,3,0
D15,992,La Liga 2,1,1x2,away,110.53,6,0.3509,2,false,-2,3,1
D15,991,La Liga 2,1,btts,nao,21.34,1.75,0.6934,2,true,1.5,0,2
D15,990,La Liga 2,1,1x2,home,69.85,5.1,0.333,2,false,-2,0,2
D15,989,La Liga 2,1,1x2,home,96.53,4.1,0.4793,2,true,6.2,3,1
D15,988,La Liga 2,1,,,,,,,skip,,2,0
D15,987,La Liga 2,1,,,,,,,skip,,0,2
D15,986,La Liga 2,1,1x2,home,76,4.4,0.4,2,false,-2,0,1
D15,1666,Liga Pro Serie B,0,,,,,,,skip,,1,0
D15,1612,Primera Division,1,over25,over,15.08,1.95,0.5902,2,true,1.9,2,1
D15,1533,Eliteserien,0,1x2,home,163.22,6.25,0.4211,0.5,false,-0.5,1,2
D15,1504,Serie A,1,,,,,,,skip,,1,0
D15,1149,Serie A,1,,,,,,,skip,,1,0
D15,1098,Liga Pro Serie B,0,,,,,,,skip,,1,0
D15,1046,Primera Division,1,,,,,,,skip,,2,1
D15,965,Eliteserien,0,1x2,home,128.26,6.25,0.3652,0.5,false,-0.5,1,2
D15,1636,Botola Pro,0,1x2,draw,31.84,3.8,0.3469,0.5,false,-0.5,0,1
D15,1630,Superettan,0,1x2,draw,19.69,3.45,0.3469,0.5,false,-0.5,0,1
D15,1502,Premier League,1,1x2,home,45.32,3.4,0.4274,2,false,-2,1,1
D15,1501,Premier League,1,over25,under,49.59,3.65,0.4098,2,false,-2,1,2
D15,1500,Premier League,1,over25,under,32.76,2.75,0.4828,2,false,-2,0,3
D15,1499,Premier League,1,btts,nao,75.19,2.35,0.7455,2,false,-2,1,1
D15,1498,Premier League,1,1x2,home,47.46,3.45,0.4274,2,true,4.9,2,1
D15,1497,Premier League,1,1x2,away,55.8,4.1,0.38,2,false,-2,1,0
D15,1496,Premier League,1,over25,under,49.6,2.04,0.7333,2,false,-2,1,2
D15,1495,Premier League,1,btts,nao,60.69,2.63,0.611,2,true,3.26,2,0
D15,1494,Premier League,1,1x2,home,54,1.82,0.8462,2,false,-2,1,1
D15,1493,Premier League,1,1x2,away,46.09,4.2,0.3478,2,false,-2,3,0
D15,935,Premier League,1,btts,nao,28.82,2.65,0.4861,2,true,3.3,0,3
D15,934,Premier League,1,1x2,home,45.71,3.4,0.4286,2,false,-2,1,1
D15,1064,Superettan,0,btts,nao,16.56,2.32,0.5024,0.5,true,0.66,0,1
D15,933,Premier League,1,1x2,home,47.86,3.45,0.4286,2,true,4.9,2,1
D15,932,Premier League,1,btts,nao,75.31,2.35,0.746,2,false,-2,1,1
D15,931,Premier League,1,1x2,away,62.29,4.1,0.3958,2,false,-2,1,0
D15,930,Premier League,1,over25,under,41.23,2.04,0.6923,2,false,-2,1,2
D15,929,Premier League,1,1x2,away,46.67,4.2,0.3492,2,false,-2,3,0
D15,928,Premier League,1,btts,nao,60.14,2.63,0.6089,2,true,3.26,2,0
D15,927,Premier League,1,1x2,home,37.73,1.82,0.7568,2,false,-2,1,1
D15,926,Premier League,1,over25,under,62.88,3.65,0.4462,2,false,-2,1,2
D15,1651,1. Liga,0,,,,,,,skip,,2,0
D15,1650,1. Liga,0,over25,over,17.75,1.57,0.75,0.5,true,0.285,4,1
D15,1649,1. Liga,0,over25,over,36.67,1.64,0.8333,0.5,true,0.32,3,2
D15,1648,1. Liga,0,1x2,away,46.09,4.2,0.3478,0.5,false,-0.5,1,1
D15,1647,1. Liga,0,over25,over,26.67,1.52,0.8333,0.5,true,0.26,3,1
D15,1646,1. Liga,0,1x2,away,25.4,3.3,0.38,0.5,false,-0.5,3,3
D15,1645,1. Liga,0,1x2,home,66.69,3.9,0.4274,0.5,false,-0.5,1,2
D15,1644,1. Liga,0,,,,,,,skip,,2,1
D15,1643,1. Liga,0,1x2,home,31.15,1.55,0.8462,0.5,false,-0.5,0,0
D15,1534,Allsvenskan,0,over25,over,26,1.68,0.75,0.5,true,0.34,2,3
D15,1083,1. Liga,0,1x2,away,30.62,3.3,0.3958,0.5,false,-0.5,3,3
D15,1082,1. Liga,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,2,0
D15,1081,1. Liga,0,1x2,home,56,3.9,0.4,0.5,false,-0.5,1,2
D15,1080,1. Liga,0,1x2,home,26.47,4.3,0.2941,0.5,true,1.65,3,2
D15,1079,1. Liga,0,,,,,,,skip,,3,1
D15,1078,1. Liga,0,,,,,,,skip,,2,1
D15,1077,1. Liga,0,1x2,home,17.3,1.55,0.7568,0.5,false,-0.5,0,0
D15,1076,1. Liga,0,,,,,,,skip,,4,1
D15,1075,1. Liga,0,1x2,away,46.67,4.2,0.3492,0.5,false,-0.5,1,1
D15,970,Allsvenskan,0,over25,over,21.33,1.68,0.7222,0.5,true,0.34,2,3
D15,1553,La Liga 2,1,1x2,away,18.5,3.95,0.3,2,false,-2,3,1
D15,1552,La Liga 2,1,1x2,home,24.38,1.47,0.8462,2,false,-2,0,2
D15,1177,La Liga 2,1,,,,,,,skip,,0,2
D15,1176,La Liga 2,1,,,,,,,skip,,3,1
D15,1642,Meistriliiga,0,1x2,home,145.16,9.5,0.2581,0.5,false,-0.5,1,6
D15,1615,First Division,0,1x2,home,23.95,2.9,0.4274,0.5,false,-0.5,0,1
D15,1530,Eliteserien,0,1x2,away,30.61,8,0.1633,0.5,false,-0.5,3,1
D15,1074,Meistriliiga,0,1x2,home,189.13,9.5,0.3043,0.5,false,-0.5,1,6
D15,1049,First Division,0,1x2,home,16,2.9,0.4,0.5,false,-0.5,0,1
D15,966,Eliteserien,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,3,1
D15,1629,Superettan,0,,,,,,,skip,,1,0
D15,1628,Allsvenskan Women,0,1x2,home,20.13,2.12,0.5667,0.5,false,-0.5,0,2
D15,1626,Allsvenskan Women,0,1x2,away,104.08,12.5,0.1633,0.5,false,-0.5,2,0
D15,1574,Primera Division,1,,,,,,,skip,,1,0
D15,1503,Serie A,1,over25,under,34.93,1.84,0.7333,2,true,1.68,1,0
D15,1148,Serie A,1,over25,under,27.38,1.84,0.6923,2,true,1.68,1,0
D15,1063,Superettan,0,,,,,,,skip,,1,0
D15,1062,Allsvenskan Women,0,1x2,home,24.43,2.12,0.587,0.5,false,-0.5,0,2
D15,1061,Allsvenskan Women,0,1x2,away,104.55,12.5,0.1636,0.5,false,-0.5,2,0
D15,1010,Primera Division,1,,,,,,,skip,,1,0
D15,1550,Fortuna Liga,0,,,,,,,skip,,2,1
D15,1549,Fortuna Liga,0,over25,over,38.33,1.66,0.8333,0.5,true,0.33,2,1
D15,1548,Fortuna Liga,0,,,,,,,skip,,3,0
D15,1532,Allsvenskan,0,1x2,home,28.1,1.65,0.7764,0.5,true,0.325,2,1
D15,1531,Allsvenskan,0,over25,over,30.83,1.57,0.8333,0.5,true,0.285,1,2
D15,1529,Super League,1,1x2,home,33.69,1.58,0.8462,2,false,-2,1,2
D15,1514,League One,0,1x2,home,49.03,2.63,0.5667,0.5,true,0.815,4,1
D15,947,League One,0,1x2,home,31.5,2.63,0.5,0.5,true,0.815,4,1
D15,985,Fortuna Liga,0,over25,over,21.67,1.66,0.733,0.5,true,0.33,2,1
D15,984,Fortuna Liga,0,,,,,,,skip,,3,0
D15,983,Fortuna Liga,0,,,,,,,skip,,2,1
D15,968,Allsvenskan,0,1x2,home,24.86,1.65,0.7568,0.5,true,0.325,2,1
D15,967,Allsvenskan,0,,,,,,,skip,,1,2
D15,964,Super League,1,1x2,home,19.57,1.58,0.7568,2,false,-2,1,2
D15,1528,Super League,1,btts,nao,58,2.55,0.6196,2,true,3.1,0,5
D15,1527,Super League,1,over25,over,18.33,1.42,0.8333,2,true,0.84,3,3
D15,963,Super League,1,btts,nao,60.04,2.55,0.6276,2,true,3.1,0,5
D15,962,Super League,1,1x2,away,30.91,8,0.1636,2,false,-2,3,3
D15,1655,League One,0,over25,under,32.73,1.81,0.7333,0.5,true,0.405,0,1
D15,1654,League One,0,1x2,draw,37.04,3.95,0.3469,0.5,false,-0.5,3,4
D15,1087,League One,0,1x2,away,23.97,3.55,0.3492,0.5,true,1.275,0,1
D15,1086,League One,0,1x2,draw,29.45,3.95,0.3277,0.5,false,-0.5,3,4
D15,1653,League One,0,1x2,home,36.77,3.2,0.4274,0.5,false,-0.5,0,3
D15,1526,Super League,1,,,,,,,skip,,2,3
D15,961,Super League,1,over25,under,20.48,2.7,0.4462,2,false,-2,2,3
D15,1085,League One,0,1x2,home,37.14,3.2,0.4286,0.5,false,-0.5,0,3
D15,1637,K League 2,0,1x2,away,25.4,3.3,0.38,0.5,false,-0.5,3,1
D15,1635,K League 2,0,1x2,away,166,7,0.38,0.5,false,-0.5,3,0
D15,1538,Premier League,1,1x2,away,31.58,10,0.1316,2,false,-2,3,2
D15,1537,Premier League,1,over25,under,21,1.65,0.7333,2,true,1.3,0,1
D15,1536,Premier League,1,1x2,away,28.25,1.71,0.75,2,true,1.42,0,1
D15,1535,Premier League,1,1x2,away,150,19,0.1316,2,false,-2,2,0
D15,1070,K League 2,0,1x2,away,15.79,3.3,0.3509,0.5,false,-0.5,3,1
D15,1069,K League 2,0,1x2,away,145.61,7,0.3509,0.5,false,-0.5,3,0
D15,973,Premier League,1,1x2,away,210.91,19,0.1636,2,false,-2,2,0
D15,972,Premier League,1,1x2,away,63.64,10,0.1636,2,false,-2,3,2
D15,971,Premier League,1,,,,,,,skip,,0,1
D15,969,Premier League,1,,,,,,,skip,,0,1
D15,1828,Elitedivisionen Women,0,1x2,home,34.64,3.15,0.4274,0.5,false,-0.5,0,0
D15,1525,Super League,1,1x2,home,22.67,2.4,0.5111,2,false,-2,0,1
D15,960,Super League,1,1x2,home,15.04,2.4,0.4793,2,false,-2,0,1
D15,944,Serie A,1,1x2,draw,57.31,4.8,0.3277,2,false,-2,0,2
D15,942,Serie A,1,1x2,away,93.96,4.9,0.3958,2,false,-2,1,0
D15,941,Serie A,1,1x2,away,63.64,10,0.1636,2,true,18,1,2
D15,940,Serie A,1,,,,,,,skip,,1,0
D15,1008,Division 1,0,,,,,,,skip,,1,2
D15,1006,Division 1,0,btts,nao,20.86,1.68,0.7194,0.5,true,0.34,2,0
D15,1005,Division 1,0,over25,over,23.49,2.23,0.5538,0.5,true,0.615,2,1
D15,939,Serie A,1,over25,under,27.38,1.84,0.6923,2,true,1.68,1,0
D15,937,Serie A,1,1x2,home,80.24,6.1,0.2955,2,false,-2,2,2
D15,936,Serie A,1,over25,under,52.31,2.2,0.6923,2,false,-2,1,4
D15,832,Primera B Nacional,1,,,,,,,skip,,2,0
D15,1542,J-League,1,1x2,home,15.4,2.7,0.4274,2,false,-2,1,2
D15,977,J-League,1,1x2,home,15.71,2.7,0.4286,2,false,-2,1,2
D15,1652,League One,0,1x2,away,29.2,3.4,0.38,0.5,true,1.2,0,4
D15,1634,K League 2,0,1x2,home,32.5,3.1,0.4274,0.5,false,-0.5,0,0
D15,1084,League One,0,1x2,away,34.58,3.4,0.3958,0.5,true,1.2,0,4
D15,1068,K League 2,0,1x2,home,32.86,3.1,0.4286,0.5,false,-0.5,0,0
D15,1541,J-League,1,over25,over,24.14,2.4,0.5172,2,true,2.8,0,6
D15,1540,J-League,1,over25,under,43,1.95,0.7333,2,false,-2,1,3
D15,976,J-League,1,over25,over,32.9,2.4,0.5538,2,true,2.8,0,6
D15,974,J-League,1,over25,under,35,1.95,0.6923,2,false,-2,1,3
D15,1539,J-League,1,over25,under,35.67,1.85,0.7333,2,false,-2,2,3
D15,975,J-League,1,over25,under,28.08,1.85,0.6923,2,false,-2,2,3
D15,1622,USL Championship,1,1x2,home,45.71,3.4,0.4286,2,true,4.8,2,0
D15,1522,Major League Soccer,1,,,,,,,skip,,1,1
D15,957,Major League Soccer,1,,,,,,,skip,,1,1
D15,1054,USL Championship,1,1x2,home,62.98,3.4,0.4793,2,true,4.8,2,0
D15,1619,USL Championship,1,btts,nao,19.87,2.08,0.5763,2,false,-2,3,2
D15,1618,USL Championship,1,,,,,,,skip,,2,0
D15,1053,USL Championship,1,,,,,,,skip,,2,0
D15,1052,USL Championship,1,btts,nao,18.91,2.08,0.5717,2,false,-2,3,2
D15,1611,Primera Division,1,,,,,,,skip,,3,0
D15,1521,Major League Soccer,1,,,,,,,skip,,1,2
D15,1520,Major League Soccer,1,,,,,,,skip,,1,3
D15,1519,Major League Soccer,1,1x2,home,45.71,3.4,0.4286,2,false,-2,2,4
D15,956,Major League Soccer,1,1x2,home,62.98,3.4,0.4793,2,false,-2,2,4
D15,955,Major League Soccer,1,,,,,,,skip,,1,2
D15,953,Major League Soccer,1,,,,,,,skip,,1,3
D15,1045,Primera Division,1,1x2,away,39.09,8.5,0.1636,2,false,-2,3,0
D15,1670,Liga de Expansión MX,0,,,,,,,skip,,3,1
D15,1617,USL Championship,1,1x2,home,95.5,3.45,0.5667,2,true,4.9,1,0
D15,1184,Liga de Expansión MX,0,over25,over,17.5,2.35,0.5,0.5,true,0.675,3,1
D15,1051,USL Championship,1,1x2,home,161.08,3.45,0.7568,2,true,4.9,1,0
D15,1621,NWSL,0,1x2,home,32.5,3.1,0.4274,0.5,true,1.05,2,1
D15,1055,NWSL,0,1x2,home,32.86,3.1,0.4286,0.5,true,1.05,2,1
D15,1616,USL Championship,1,,,,,,,skip,,2,1
D15,1518,Major League Soccer,1,1x2,home,32.36,1.82,0.7273,2,true,1.64,2,1
D15,1517,Major League Soccer,1,,,,,,,skip,,2,1
D15,1516,Major League Soccer,1,1x2,home,19.68,2.8,0.4274,2,false,-2,1,2
D15,954,Major League Soccer,1,over25,under,20.48,2.7,0.4462,2,false,-2,2,1
D15,952,Major League Soccer,1,1x2,home,34.21,2.8,0.4793,2,false,-2,1,2
D15,951,Major League Soccer,1,,,,,,,skip,,2,1
D15,1050,USL Championship,1,1x2,home,19.83,2.5,0.4793,2,true,3,2,1
D15,1664,Primera B,0,,,,,,,skip,,5,0
D15,1597,Liga Pro,0,,,,,,,skip,,1,1
D15,1592,Primera Division,1,1x2,home,96.36,2.7,0.7273,2,false,-2,1,2
D15,1543,Serie A,1,,,,,,,skip,,0,3
D15,945,Serie A,1,over25,under,45.38,2.1,0.6923,2,true,2.2,1,1
D15,943,Serie A,1,,,,,,,skip,,2,1
D15,1095,Primera B,0,,,,,,,skip,,5,0
D15,1031,Liga Pro,0,,,,,,,skip,,1,1
D15,1027,Primera Division,1,1x2,home,58.48,2.7,0.587,2,false,-2,1,2
D15,1007,Division 1,0,1x2,home,48.6,3.1,0.4793,0.5,true,1.05,2,1
D15,1004,Division 1,0,,,,,,,skip,,0,1
D15,1003,Division 1,0,1x2,home,25,4.25,0.2941,0.5,false,-0.5,1,2
D15,978,Serie A,1,over25,over,16.29,2.1,0.5538,2,true,2.2,0,3
D15,938,Serie A,1,btts,nao,59.2,2.55,0.6243,2,false,-2,3,3
D15,1426,USL Championship,1,,,,,,,skip,,4,1
D15,1425,USL Championship,1,,,,,,,skip,,3,0
D15,1376,Serie B,0,btts,nao,29.04,1.79,0.7209,0.5,true,0.395,0,1
D15,1337,Major League Soccer,1,1x2,home,33.69,1.58,0.8462,2,true,1.16,6,2
D15,1336,Major League Soccer,1,1x2,home,33.82,1.84,0.7273,2,true,1.68,1,0
D15,1335,Major League Soccer,1,over25,over,35,1.8,0.75,2,true,1.6,4,4
D15,865,USL Championship,1,,,,,,,skip,,4,1
D15,864,USL Championship,1,,,,,,,skip,,3,0
D15,813,Serie B,0,btts,nao,28.81,1.79,0.7196,0.5,true,0.395,0,1
D15,774,Major League Soccer,1,1x2,home,31.43,1.84,0.7143,2,true,1.68,1,0
D15,773,Major League Soccer,1,over25,over,30,1.8,0.7222,2,true,1.6,4,4
D15,772,Major League Soccer,1,over25,over,24,1.24,1,2,true,0.48,6,2
D15,1423,USL Championship,1,1x2,home,92.34,4.5,0.4274,2,true,7,4,3
D15,1422,USL Championship,1,,,,,,,skip,,3,1
D15,1373,Primera A,0,1x2,home,39.62,1.65,0.8462,0.5,true,0.325,3,1
D15,863,USL Championship,1,1x2,home,80,4.5,0.4,2,true,7,4,3
D15,862,USL Championship,1,,,,,,,skip,,3,1
D15,810,Primera A,0,1x2,home,24.86,1.65,0.7568,0.5,true,0.325,3,1
D15,1483,Serie C,0,1x2,away,55.8,4.1,0.38,0.5,false,-0.5,1,1
D15,1482,Serie C,0,over25,over,24.76,2.62,0.4762,0.5,false,-0.5,0,0
D15,1430,NWSL,0,,,,,,,skip,,2,1
D15,916,Serie C,0,1x2,away,43.86,4.1,0.3509,0.5,false,-0.5,1,1
D15,914,Serie C,0,over25,over,31,2.62,0.5,0.5,false,-0.5,0,0
D15,868,NWSL,0,,,,,,,skip,,2,1
D15,1418,Primera Division,1,,,,,,,skip,,1,0
